%LATITUDE (°) - tide free	LONGITUDE (°) - tide free	h (m) - tide free	Anomalia de gravidade residual (mGal)
-24.14472747	-53.15405136	386.04600000	-0.71238712
-24.14511347	-53.15316235	387.81600000	-1.14067036
-24.14549848	-53.15227335	387.24600000	-1.22274679
-24.14588448	-53.15138534	384.76500000	-1.27883644
-24.14626749	-53.15049334	382.37500000	-1.97703541
-24.14703650	-53.14871533	382.63400000	-1.77863134
-24.14742250	-53.14782332	380.83400000	-1.95567300
-24.14780951	-53.14693432	376.88300000	-1.79070176
-24.14819351	-53.14604531	368.96300000	-2.57392871
-24.14857852	-53.14515631	360.88300000	-4.09721808
-24.14934952	-53.14337630	355.75200000	-4.84878476
-24.14973353	-53.14248529	353.28100000	-5.11866801
-24.15011853	-53.14159629	344.40100000	-5.66813684
-24.15050354	-53.14070728	350.36100000	-5.43951719
-24.15088954	-53.13981628	362.64000000	-4.12778242
-24.15127155	-53.13892627	367.29000000	-3.47136239
-24.15165955	-53.13803727	362.42000000	-4.03893219
-24.15204356	-53.13714726	351.41900000	-4.91413679
-24.15242656	-53.13625826	339.11900000	-6.75159452
-24.15281456	-53.13536725	339.81800000	-7.04886223
-24.15310257	-53.13469925	337.30800000	-7.23867932
-24.15358157	-53.13358824	348.14800000	-5.25021942
-24.15396858	-53.13269624	360.91700000	-4.13814859
-24.15435358	-53.13180923	367.62700000	-3.79875556
-24.15473958	-53.13091723	373.55700000	-3.09315221
-24.15512359	-53.13002822	377.29600000	-0.90808921
-24.15550759	-53.12913822	379.62600000	-2.86048647
-24.15627660	-53.12735921	376.57500000	-2.29269097
-24.15666361	-53.12647020	368.71500000	-3.37184148
-24.15704861	-53.12557920	354.37400000	-5.16993209
-24.15752962	-53.12446819	351.87400000	-5.25339992
-24.15781862	-53.12379919	356.59300000	-4.80981541
-24.15820162	-53.12290818	354.22300000	-4.63789637
-24.15858563	-53.12202018	364.38300000	-3.72161190
-24.15897263	-53.12112917	376.02200000	-2.40239574
-24.15935864	-53.12024116	381.09200000	-1.98688842
-24.16012765	-53.11846015	369.97100000	-2.30319236
-24.16051265	-53.11756915	361.98100000	-3.05275352
-24.16089666	-53.11667915	351.40000000	-4.26594909
-24.16128266	-53.11578814	364.92000000	-3.74340284
-24.16166666	-53.11489813	366.72000000	-3.51636084
-24.16205067	-53.11400813	370.15900000	-2.72613574
-24.16243567	-53.11311812	375.04900000	-2.99243454
-24.16282167	-53.11222712	379.70900000	-1.56131856
-24.16320668	-53.11133611	384.68800000	-1.89236322
-24.16359168	-53.11044711	389.56800000	-1.48097228
-24.16397569	-53.10955410	393.96700000	0.20607288
-24.16436169	-53.10866410	394.60700000	-1.00787952
-24.16474670	-53.10777409	390.70700000	-0.23121734
-24.16513270	-53.10688509	383.97600000	-1.45607886
-24.16551671	-53.10599308	378.45600000	-2.56665643
-24.16590171	-53.10510308	383.47600000	-1.52793393
-24.16628371	-53.10422007	390.41500000	-1.41165574
-24.16667072	-53.10333007	392.25500000	-0.95591256
-24.16744073	-53.10155006	394.38400000	-0.93403131
-24.16782373	-53.10066205	398.41400000	-0.75017050
-24.16820673	-53.09977004	403.47300000	0.13985954
-24.16859374	-53.09888104	407.53300000	0.72046732
-24.16897774	-53.09799003	406.86200000	0.64590219
-24.16936275	-53.09709903	404.40200000	0.40119110
-24.16974875	-53.09621002	398.67200000	-0.24980074
-24.17013176	-53.09531902	391.57100000	-1.20171802
-24.17051676	-53.09442901	382.91100000	-1.60974290
-24.17090177	-53.09354101	376.89100000	-3.09451046
-24.17128677	-53.09265000	379.97000000	-2.73688114
-24.17167077	-53.09176100	382.00000000	-2.23842767
-24.17205678	-53.09087099	390.38900000	-0.42899449
-24.17243978	-53.08997999	401.81900000	0.57682207
-24.17282579	-53.08908798	408.31900000	0.57738375
-24.17320879	-53.08819898	411.38800000	1.44264296
-24.17359579	-53.08730897	412.79800000	1.01670550
-24.17397780	-53.08641797	416.85800000	1.51816153
-24.17436580	-53.08552896	422.08700000	1.62664321
-24.17474881	-53.08463796	424.39700000	2.09365439
-24.17513281	-53.08374895	426.81600000	2.17325224
-24.17551881	-53.08285794	429.33600000	2.44635755
-24.17590282	-53.08196794	435.25600000	2.96790546
-24.17644682	-53.08118693	446.11600000	4.10504736
-24.17699183	-53.08040493	450.19500000	4.16965338
-24.17753683	-53.07962393	449.31500000	3.93575721
-24.17808084	-53.07884292	441.70500000	3.58433990
-24.17862584	-53.07806392	442.70500000	3.43979544
-24.17916985	-53.07728192	439.33500000	4.52819460
-24.18025985	-53.07571891	446.10500000	3.87391289
-24.18080286	-53.07494090	455.64400000	4.10950395
-24.18135186	-53.07415790	463.38400000	4.49338526
-24.18189187	-53.07337790	466.18400000	4.93352678
-24.18243487	-53.07259489	464.39400000	4.61539311
-24.18298288	-53.07181589	458.96400000	4.83909556
-24.18352588	-53.07103289	450.41400000	3.69352109
-24.18407189	-53.07024988	439.49300000	2.49100424
-24.18461489	-53.06947288	430.25300000	2.47236267
-24.18515590	-53.06868688	420.24300000	0.92411142
-24.18570490	-53.06790887	429.92300000	1.66008462
-24.18624791	-53.06712887	435.37300000	2.60025761
-24.18679291	-53.06634586	441.51300000	2.86744558
-24.18733891	-53.06556786	448.35300000	2.83426739
-24.18788192	-53.06478586	450.20200000	3.92349872
-24.18842792	-53.06400285	448.20200000	2.94042347
-24.18951693	-53.06243885	451.74200000	3.54529078
-24.19005994	-53.06165984	461.76200000	5.29339492
-24.19060294	-53.06087784	470.98200000	5.03971252
-24.19114794	-53.06009883	476.89200000	5.14267014
-24.19169595	-53.05931383	480.42100000	5.67844075
-24.19223895	-53.05853282	482.43100000	5.45856559
-24.19278496	-53.05775382	484.16100000	5.59216580
-24.19386997	-53.05618881	482.65100000	5.93119436
-24.19441297	-53.05540981	478.53100000	4.99098824
-24.19495898	-53.05462681	473.76100000	4.58765289
-24.19550598	-53.05384480	467.99000000	4.44188768
-24.19604799	-53.05306780	462.51000000	4.01781502
-24.19659299	-53.05228680	456.01000000	4.11768914
-24.19713800	-53.05150179	447.42000000	2.29206200
-24.19768400	-53.05071879	437.32000000	1.66264516
-24.19822601	-53.04994079	427.49000000	-0.07526776
-24.19877301	-53.04915878	419.66000000	-0.34755048
-24.19931402	-53.04837578	424.70900000	0.02388856
-24.19985902	-53.04759378	433.63900000	0.37388279
-24.20040402	-53.04681177	440.22900000	1.19007603
-24.20094603	-53.04603377	446.20900000	2.07888587
-24.20149303	-53.04524976	451.65900000	2.51063981
-24.20203304	-53.04446976	457.01900000	3.38545717
-24.20258104	-53.04368876	460.99900000	3.19809924
-24.20312604	-53.04290575	464.11800000	3.56806387
-24.20366905	-53.04212275	466.89800000	3.67147998
-24.20421505	-53.04134274	469.05800000	3.75661531
-24.20476106	-53.04056374	470.98800000	3.78184498
-24.20530206	-53.03978074	472.57800000	3.95906844
-24.20659908	-53.03725772	470.95700000	3.84243929
-24.20680508	-53.03629872	469.42600000	3.95210651
-24.20701708	-53.03533871	466.51600000	3.83986070
-24.20722609	-53.03438170	469.55500000	4.08588956
-24.20743409	-53.03342070	472.54500000	4.31348427
-24.20764309	-53.03246269	475.10400000	4.57762488
-24.20785410	-53.03150168	476.76300000	4.89558228
-24.20806010	-53.03054368	477.54300000	4.74421141
-24.20847911	-53.02862667	476.60200000	4.94026148
-24.20889912	-53.02670865	476.11000000	4.71291194
-24.20910512	-53.02574565	475.26000000	4.68760400
-24.20952313	-53.02382863	474.98900000	4.31757857
-24.20973113	-53.02286863	475.40800000	4.34524246
-24.21036015	-53.01999061	475.04600000	4.22827423
-24.21056715	-53.01903260	478.80600000	4.48355202
-24.21077615	-53.01807359	481.67500000	4.99059819
-24.21098416	-53.01711359	484.63500000	5.16095781
-24.21119416	-53.01615458	487.89400000	5.84989436
-24.21140416	-53.01519457	490.16300000	5.66242635
-24.21161317	-53.01423557	492.30300000	5.96827126
-24.21182017	-53.01327756	493.81200000	5.81896950
-24.21202918	-53.01231656	494.71200000	7.22307110
-24.21244818	-53.01039754	490.70000000	5.74817542
-24.21265819	-53.00943854	485.90000000	5.50702941
-24.21286519	-53.00847953	479.02900000	5.02312564
-24.21307020	-53.00756953	465.31900000	3.76932871
-24.21328320	-53.00656152	470.79800000	4.64953560
-24.21349121	-53.00560351	477.18700000	4.92989880
-24.21370021	-53.00464351	481.45700000	5.60488388
-24.21391021	-53.00368250	485.04600000	5.89617788
-24.21411822	-53.00272549	487.77600000	5.88367257
-24.21432722	-53.00176649	490.53500000	6.70087142
-24.21453622	-53.00080748	492.44400000	6.57896518
-24.21474423	-52.99984647	493.16400000	6.39148743
-24.21516224	-52.99793046	489.65300000	6.40750986
-24.21537024	-52.99696945	484.76200000	6.16809466
-24.21557924	-52.99600845	476.89100000	5.52985933
-24.21579025	-52.99505044	465.51100000	4.00144061
-24.21599825	-52.99409144	455.84000000	3.04984155
-24.21620526	-52.99313143	443.69000000	2.19319873
-24.21641426	-52.99217143	453.60900000	3.53263868
-24.21662427	-52.99121142	462.74800000	3.98137295
-24.21683127	-52.99025041	470.71800000	5.03842046
-24.21704027	-52.98929440	477.20700000	5.37991285
-24.21725028	-52.98833440	482.25700000	6.30537529
-24.21745928	-52.98737339	485.50600000	6.20055855
-24.21766628	-52.98641538	486.08500000	6.22393401
-24.21787529	-52.98545438	484.80500000	7.64063688
-24.21808429	-52.98449437	483.07400000	7.48697287
-24.21838130	-52.98357137	479.84400000	5.86150667
-24.21876530	-52.98268036	475.12300000	5.81639640
-24.21914831	-52.98178836	469.57300000	6.13269300
-24.21953431	-52.98089935	460.85300000	4.15141654
-24.21991732	-52.98000835	450.33200000	3.16712758
-24.22029532	-52.97912034	437.47200000	3.18064258
-24.22068532	-52.97822734	444.30200000	2.57662117
-24.22106833	-52.97733433	454.04100000	4.53857039
-24.22145233	-52.97644333	461.27100000	3.88091684
-24.22183834	-52.97555232	467.16000000	6.02934603
-24.22222234	-52.97466332	473.02000000	5.09688670
-24.22260634	-52.97377331	478.40000000	6.01205001
-24.22298935	-52.97288230	483.29900000	5.93367443
-24.22337335	-52.97198830	487.35900000	6.30009282
-24.22375836	-52.97109929	490.77800000	8.07886958
-24.22414236	-52.97020729	491.84800000	7.79063865
-24.22452736	-52.96931628	490.28800000	6.68424254
-24.22491137	-52.96842628	487.20700000	7.78992377
-24.22529537	-52.96753627	481.87700000	6.87186589
-24.22567738	-52.96664527	476.23700000	5.53196560
-24.22606338	-52.96575326	468.80600000	5.27759401
-24.22644639	-52.96486126	459.42600000	5.35842273
-24.22683039	-52.96397225	452.78500000	3.26018831
-24.22721440	-52.96308125	448.09500000	4.43621669
-24.22759940	-52.96219024	448.31500000	3.11641676
-24.22798341	-52.96130024	451.44400000	3.85906474
-24.22836841	-52.96040823	457.24400000	4.09519307
-24.22875141	-52.95951823	463.15400000	4.25590310
-24.22913442	-52.95862622	466.95300000	5.13846591
-24.22951742	-52.95773622	470.58300000	5.11939009
-24.22990243	-52.95684521	472.97200000	6.01176078
-24.23028643	-52.95595321	473.93200000	5.92747346
-24.23067144	-52.95506320	472.92200000	7.24990479
-24.23105544	-52.95417320	471.84100000	5.56665788
-24.23143944	-52.95328019	469.08100000	5.60124485
-24.23182445	-52.95238919	470.54100000	5.64882401
-24.23220645	-52.95150018	473.53000000	6.48415028
-24.23259046	-52.95060718	478.85000000	6.70842340
-24.23297446	-52.94971617	483.98900000	7.50296081
-24.23335846	-52.94882616	489.01900000	7.80903087
-24.23374147	-52.94793516	493.40900000	8.52698392
-24.23412547	-52.94704315	497.09800000	8.52712102
-24.23451048	-52.94615115	500.15800000	9.19078297
-24.23489448	-52.94526114	502.62800000	9.14996174
-24.23566149	-52.94348013	505.43700000	10.05238913
-24.23604749	-52.94258813	504.52600000	9.96921278
-24.23643150	-52.94169612	501.09600000	9.30979443
-24.23681350	-52.94080712	495.88600000	8.89367274
-24.23719751	-52.93991611	490.67500000	8.86602092
-24.23758151	-52.93902611	484.00500000	8.22138985
-24.23796652	-52.93813210	477.34400000	7.03903558
-24.23835052	-52.93724210	470.70400000	6.56121417
-24.23873253	-52.93635009	462.03400000	6.08847481
-24.23911753	-52.93546109	453.76300000	4.62041205
-24.23950054	-52.93456908	446.54300000	4.23716241
-24.23988554	-52.93367708	435.52300000	2.97910660
-24.24026655	-52.93278207	438.63200000	3.68293508
-24.24064855	-52.93189107	446.87200000	3.89113976
-24.24103055	-52.93099806	455.45100000	4.77794170
-24.24141256	-52.93010806	463.31100000	5.71827643
-24.24179556	-52.92921405	470.30100000	6.80425186
-24.24217657	-52.92832505	476.77000000	7.33818690
-24.24255957	-52.92742904	482.90000000	7.79574077
-24.24294257	-52.92653803	486.40000000	8.37795298
-24.24332558	-52.92564503	490.04900000	8.29585835
-24.24370758	-52.92475302	494.49900000	8.91121773
-24.24408859	-52.92386402	498.64800000	9.61462165
-24.24447259	-52.92296801	502.98800000	9.73545412
-24.24485359	-52.92207701	507.06800000	10.34284802
-24.24523660	-52.92118400	510.16700000	10.48494597
-24.24561760	-52.92029400	511.01700000	11.31813233
-24.24638361	-52.91850899	507.10600000	9.79819006
-24.24676762	-52.91761298	502.97600000	9.91169731
-24.24714862	-52.91672498	498.68500000	9.10360502
-24.24753163	-52.91583097	493.55500000	8.22869503
-24.24791363	-52.91493697	489.00500000	7.72730988
-24.24829563	-52.91404596	481.86400000	7.31183655
-24.24867764	-52.91315196	474.59400000	6.45589911
-24.24906164	-52.91225795	467.60300000	5.46671928
-24.24944165	-52.91136895	454.86300000	4.15659340
-24.24986565	-52.91050794	453.86300000	4.34830041
-24.25024766	-52.90961594	460.63200000	5.04775588
-24.25063066	-52.90872393	471.17200000	6.42384217
-24.25101667	-52.90783393	475.43200000	6.98621074
-24.25139867	-52.90694092	477.66100000	7.11789229
-24.25178267	-52.90604892	482.89100000	7.23907047
-24.25216668	-52.90515891	473.92000000	6.47795677
-24.25255068	-52.90426991	463.94000000	5.49215414
-24.25293369	-52.90337890	454.29000000	4.29696227
-24.25331769	-52.90248790	457.86900000	4.54428449
-24.25370670	-52.90159489	459.87900000	5.33341499
-24.25408470	-52.90070489	457.17900000	4.63260221
-24.25446971	-52.89981288	461.48800000	5.06403468
-24.25485371	-52.89891888	466.76800000	5.77697763
-24.25523771	-52.89802787	472.30700000	6.00074309
-24.25562072	-52.89713687	469.49700000	5.94052240
-24.25600572	-52.89624786	459.96700000	5.04272110
-24.25638773	-52.89535586	462.91600000	4.85727875
-24.25677173	-52.89446285	460.62600000	4.60368670
-24.25753774	-52.89268184	466.22500000	4.84695960
-24.25792074	-52.89178983	471.26500000	5.53905850
-24.25869075	-52.89000682	473.78400000	5.55026027
-24.25907276	-52.88911782	475.88400000	5.75438728
-24.25945676	-52.88822381	476.87300000	6.78405792
-24.25983877	-52.88733281	478.75300000	6.07886353
-24.26022277	-52.88644080	482.02300000	6.45947227
-24.26060677	-52.88554980	486.68200000	6.60317935
-24.26099178	-52.88465979	491.23200000	7.14108708
-24.26137478	-52.88376779	495.53100000	7.51240126
-24.26175779	-52.88287478	496.10100000	7.19507202
-24.26214279	-52.88198278	492.83100000	6.89465010
-24.26252380	-52.88109377	487.10000000	6.37934073
-24.26281280	-52.88042577	481.15000000	6.15600734
-24.26329180	-52.87931176	479.22000000	5.83792641
-24.26367581	-52.87841876	484.44900000	6.17112050
-24.26405981	-52.87752675	491.98900000	7.03128926
-24.26444482	-52.87663574	498.81800000	7.27102677
-24.26482582	-52.87574274	503.43800000	8.06565702
-24.26521082	-52.87485273	507.51800000	8.16294098
-24.26559483	-52.87396073	510.63700000	8.68648727
-24.26597783	-52.87306872	511.32700000	8.50088974
-24.26674284	-52.87128771	508.48600000	8.44773641
-24.26712685	-52.87039471	503.32600000	7.56354849
-24.26751185	-52.86950370	496.33500000	7.35046602
-24.26789386	-52.86861170	500.03500000	7.75647411
-24.26827886	-52.86772169	511.31500000	8.44520394
-24.26866386	-52.86682969	519.62400000	9.58276151
-24.26904387	-52.86593668	526.83400000	9.89945076
-24.26942887	-52.86504767	532.69300000	10.73471819
-24.26981287	-52.86415567	537.51300000	11.36132688
-24.27019588	-52.86326166	541.34300000	11.39348002
-24.27057988	-52.86237066	543.85200000	11.94952681
-24.27096189	-52.86147965	546.28200000	12.23930425
-24.27134689	-52.86058765	547.86200000	11.91849756
-24.27172990	-52.85969764	549.09100000	12.22280749
-24.27211390	-52.85880464	550.43100000	11.86572290
-24.27249490	-52.85791463	551.06000000	11.98673252
-24.27326291	-52.85613262	552.15000000	12.39533939
-24.27364792	-52.85523962	551.39900000	12.40304402
-24.27403192	-52.85434761	547.12900000	11.91411856
-24.27441493	-52.85345561	542.35900000	11.24781429
-24.27479793	-52.85256260	537.52800000	10.69757409
-24.27518094	-52.85167160	524.96800000	9.70051891
-24.27556494	-52.85078159	519.81700000	9.35522851
-24.27594794	-52.84988959	534.74700000	10.92753890
-24.27633095	-52.84899758	538.44700000	11.14391737
-24.27671395	-52.84810757	544.29600000	12.96099842
-24.27709896	-52.84721557	553.80600000	13.02614583
-24.27748296	-52.84632256	559.14600000	13.42166705
-24.27786596	-52.84542956	564.01500000	14.20812222
-24.27824697	-52.84453855	570.68500000	14.71470602
-24.27863197	-52.84364655	578.28400000	15.11442978
-24.27901598	-52.84275754	586.96400000	15.85820964
-24.27939698	-52.84186453	594.10400000	16.43838764
-24.27978198	-52.84097253	595.39300000	16.53938590
-24.28016399	-52.84008252	595.93300000	16.20648946
-24.28054699	-52.83918952	597.11300000	16.68263326
-24.28169801	-52.83651450	595.26100000	16.81054051
-24.28208201	-52.83562250	592.22100000	18.44479312
-24.28246601	-52.83473149	589.32100000	15.69333442
-24.28284802	-52.83383949	586.90000000	15.12513035
-24.28323102	-52.83294748	585.31000000	14.91908288
-24.28361503	-52.83205548	584.17000000	14.54687976
-24.28399803	-52.83116247	582.64900000	14.56111146
-24.28438104	-52.83027247	580.90900000	14.27590188
-24.28476404	-52.82937946	579.15800000	14.21920217
-24.28514705	-52.82848846	576.88800000	13.86685536
-24.28553105	-52.82759645	573.51800000	13.61815563
-24.28591506	-52.82670445	570.10700000	12.80471629
-24.28629806	-52.82581444	566.71700000	12.20653295
-24.28668206	-52.82492144	562.54600000	12.12625549
-24.28706507	-52.82403043	558.83600000	11.39500247
-24.28744807	-52.82313743	554.88600000	11.25682235
