%LATITUDE (°) - tide free	LONGITUDE (°) - tide free	Anomalia refinada de Bouguer (mGal) - zero tide
-26.12244981	-49.83727950	-68.95616499
-26.12102985	-49.82929946	-68.21366231
-26.11690984	-49.82183937	-67.48618489
-26.11055990	-49.81839933	-66.51736429
-26.10912993	-49.80990926	-65.60907421
-26.18092818	-50.39106429	-81.00435681
-26.18632824	-50.38602425	-80.72137269
-26.19308825	-50.38299423	-80.60271615
-26.19893824	-50.38045420	-81.54953924
-26.20659828	-50.37491426	-82.52860876
-26.21832841	-50.37334431	-83.75367396
-26.21784839	-50.36834418	-83.50955795
-26.22506838	-50.36730429	-83.80191245
-26.22729845	-50.35978422	-83.33449014
-26.22997846	-50.35426416	-83.34431086
-26.23310850	-50.34674411	-83.94329831
-26.23804858	-50.34170414	-84.31723755
-26.24526854	-50.34216410	-84.12444129
-26.25295856	-50.34462414	-84.29418904
-26.26063859	-50.34658425	-83.87874007
-26.26876867	-50.34754432	-84.17506878
-26.27508871	-50.34700431	-84.56761981
-26.28231866	-50.34846432	-84.49389431
-26.28906876	-50.34392430	-84.60310582
-26.29492872	-50.34088433	-85.20869705
-26.30257877	-50.33683432	-84.84878270
-26.30888885	-50.33379435	-85.62226155
-26.31746888	-50.33524441	-86.21788339
-26.32290884	-50.33872445	-85.94332287
-26.32968891	-50.34118452	-85.89565617
-26.33737893	-50.34515455	-85.81804082
-26.34460890	-50.34561462	-86.21191029
-26.34998895	-50.33806455	-86.37500603
-26.35493902	-50.33352450	-87.22950684
-26.35987902	-50.32798448	-87.56326164
-26.36666910	-50.33195457	-87.24587680
-26.37161909	-50.32842458	-86.87153253
-26.37927914	-50.32587454	-86.67321041
-26.38194916	-50.31833448	-85.56103115
-26.38597920	-50.31179451	-84.52323860
-26.39320925	-50.31275449	-84.74165676
-26.40042923	-50.31171455	-83.96829583
-26.40541926	-50.31619455	-84.87261124
-26.41219931	-50.31966466	-85.37083008
-26.41851932	-50.31862472	-85.03701066
-26.42482929	-50.31758471	-86.42340981
-26.43204932	-50.31653471	-87.43149195
-26.43790942	-50.31349477	-87.51784655
-26.44693941	-50.31394475	-88.26706682
-26.45326945	-50.31591477	-88.53951926
-26.45141949	-50.30840477	-87.83188529
-26.45319950	-50.30136470	-88.59114044
-26.45496950	-50.29483464	-87.74059033
-26.45267955	-50.28783454	-87.14860131
-26.44722955	-50.28134451	-87.02321677
-26.44581952	-50.27132445	-86.19273675
-26.45076955	-50.26778439	-85.83976330
-26.45252965	-50.25974436	-86.33546892
-26.45249961	-50.25272432	-86.38622882
-26.44973966	-50.24422417	-86.39706399
-26.45467966	-50.23867417	-85.93932257
-26.45871971	-50.23413416	-85.90190227
-26.46639974	-50.23608424	-86.50431959
-26.36319805	-50.61762681	-88.85491109
-26.37086813	-50.61458682	-89.43610920
-26.37626817	-50.60905687	-90.09801352
-26.37895818	-50.60253682	-91.00648150
-26.38708819	-50.60350680	-90.85515762
-26.39295821	-50.60599688	-90.53634283
-26.39839819	-50.61249692	-91.25780171
-26.40021816	-50.61950696	-89.27258751
-26.39708817	-50.62753707	-88.96227872
-26.39845809	-50.63404708	-88.07513731
-26.40207816	-50.63854719	-87.72578909
-26.40840814	-50.64153718	-87.02881366
-26.41472818	-50.64302730	-86.76109225
-26.41925811	-50.64701733	-86.59928445
-26.42288814	-50.65452741	-85.91137377
-26.42695809	-50.66003746	-85.55282180
-26.43283814	-50.66302746	-85.20009459
-26.44005813	-50.66400753	-85.27267323
-26.44864819	-50.66698757	-85.58506166
-26.45767818	-50.66946762	-86.32220353
-26.45859815	-50.67648767	-87.07242196
-26.45500815	-50.68452780	-86.66503930
-26.44959811	-50.68905773	-86.60462686
-26.44916803	-50.69908788	-85.89065099
-26.45412810	-50.69455781	-86.79332575
-26.45639812	-50.70056785	-89.73791624
-26.46227808	-50.70857794	-88.90326328
-26.46995807	-50.71156803	-86.01292216
-26.47537810	-50.71155803	-87.66402271
-26.48079812	-50.71455813	-87.69735821
-26.48802820	-50.71403818	-86.38184955
-26.49072823	-50.70900807	-87.38606473
-26.49884821	-50.70898813	-87.84469891
-26.50425821	-50.70546813	-88.71127567
-26.51464831	-50.70694818	-88.38301858
-26.51240829	-50.71497824	-88.57610111
-26.51466827	-50.71998829	-87.07023842
-26.51918825	-50.71947831	-88.18132828
-26.52912827	-50.72547839	-89.34059161
-26.53544832	-50.72595842	-88.45788051
-26.54177833	-50.73196850	-87.57856280
-26.54719827	-50.73145856	-87.53563539
-26.55216826	-50.73595857	-87.68239811
-26.55758832	-50.73745859	-88.61444694
-26.56480839	-50.73542868	-91.61423877
-26.56932834	-50.73391867	-91.39328901
-26.57474839	-50.73942869	-90.35020053
-26.57566839	-50.74644882	-89.92075616
-26.23772597	-51.08860003	-82.44262208
-26.24584603	-51.09011007	-82.32048204
-26.25126604	-51.09262016	-82.41559598
-26.25667602	-51.09763020	-82.25867495
-26.26299601	-51.09863023	-82.75061130
-26.26841604	-51.10114029	-83.96428779
-26.27337605	-51.10315030	-85.90657491
-26.27337597	-51.11216036	-83.65160947
-26.27833596	-51.11868049	-85.35357216
-26.27922594	-51.12769051	-84.65730165
-26.27922596	-51.13420062	-84.43459334
-26.28418600	-51.13721066	-83.91315928
-26.28192596	-51.14272065	-83.63194234
-26.27785592	-51.15023070	-82.13279845
-26.28190590	-51.15774079	-81.30822305
-26.28777589	-51.16025081	-82.81308951
-26.29002589	-51.16827086	-80.85411425
-26.29497584	-51.17529096	-80.99412285
-26.29857587	-51.18431107	-80.61752255
-26.29947583	-51.19183111	-80.59145410
-26.29720578	-51.20084117	-79.34912720
-26.29674576	-51.20685118	-78.81085387
-26.30576579	-51.20837123	-78.59609611
-26.31253583	-51.21289132	-79.67937091
-26.31748582	-51.21991146	-78.77214271
-26.32153576	-51.22893146	-78.28922966
-26.32152570	-51.23745153	-78.15729626
-26.32693573	-51.24147161	-77.78157110
-26.33054578	-51.24498173	-79.64871475
-26.33640571	-51.25101171	-78.58578271
-26.34769581	-51.24903180	-79.22910599
-26.35490585	-51.25305182	-77.12377606
-26.36121580	-51.25808188	-80.07946614
-26.37115587	-51.25509198	-80.00481556
-26.37116591	-51.24908187	-78.34751636
-26.36575587	-51.24405184	-78.87954465
-26.36486591	-51.23653176	-79.24470436
-26.36352591	-51.23002174	-79.95469514
-26.36759596	-51.22301168	-73.78873620
-26.37122600	-51.21500162	-80.17102842
-26.37168602	-51.20397151	-80.39846545
-26.37034606	-51.19595148	-81.71836756
-26.37306606	-51.18794142	-80.70336806
-26.37578607	-51.18042136	-81.12491491
-26.37579614	-51.17240133	-80.05073766
-26.37083617	-51.16438116	-81.96228891
-26.36497614	-51.16036111	-82.72425220
-26.36904615	-51.15535114	-82.50340541
-26.36498622	-51.14833104	-84.10601048
-26.36047619	-51.14231098	-83.32093711
-26.36048625	-51.13480096	-83.55049957
-26.36590623	-51.13180090	-82.69765649
-26.36681626	-51.12428086	-84.16382177
-26.36772629	-51.11526076	-84.04089475
-26.37134639	-51.10875078	-84.75825406
-26.37450641	-51.10224070	-84.77876464
-26.37451646	-51.09472063	-85.01606973
-26.37270642	-51.08720060	-84.63582605
-26.37045643	-51.07968050	-84.82039848
-26.37858649	-51.07918053	-84.30165440
-26.38399651	-51.08320065	-85.65027782
-26.39031647	-51.08872066	-84.52032727
-26.39618651	-51.09373078	-84.85542156
-26.40115657	-51.08872072	-84.64270284
-26.40837654	-51.08723079	-85.54974495
-26.41378658	-51.09375081	-85.23881665
-26.41829651	-51.09877087	-84.60423350
-26.42642658	-51.09426086	-83.80187020
-26.43365665	-51.09477091	-84.75956190
-26.43364657	-51.10129097	-84.87253547
-26.43364660	-51.10981100	-84.47710281
-26.43995661	-51.11182105	-84.49367171
-26.44717658	-51.11684117	-83.50921127
-26.45395656	-51.11785122	-84.04469974
-26.45891657	-51.12388120	-83.97299377
-26.46432662	-51.12990128	-82.72935951
-26.46973664	-51.13643136	-82.61487470
-26.47108660	-51.14496144	-83.20897783
-26.47287658	-51.15349150	-82.39725769
-26.47964659	-51.15701165	-81.40390271
-26.48505654	-51.16002170	-81.25756337
-26.49228660	-51.15702169	-81.25181409
-26.49905660	-51.16205171	-81.30436919
-26.50582661	-51.16005178	-80.96810444
-26.51214665	-51.15806174	-80.49688283
-26.51937674	-51.15455175	-80.76565832
-26.52570678	-51.15105178	-80.64143002
-26.53066681	-51.14905173	-80.89348770
-26.53608676	-51.14956184	-80.63916131
-26.54330679	-51.15157185	-81.45086995
-26.55007685	-51.15208191	-81.83667763
-26.55595684	-51.14557184	-81.24848862
-26.56408693	-51.14156183	-81.36878565
-26.56815700	-51.13504178	-82.13882218
-26.57176700	-51.12902181	-82.15376838
-26.57719706	-51.12400177	-82.42312290
-26.58306708	-51.12200173	-82.71812268
-26.58803704	-51.11598175	-83.95730945
-26.59345710	-51.10845168	-83.75605835
-26.59752719	-51.10103170	-83.30658526
-26.59798717	-51.09289164	-83.02622869
-26.59979722	-51.08586155	-83.12740179
-26.60205731	-51.07833156	-83.40094293
-26.60521733	-51.06980141	-84.12288978
-26.60341731	-51.06277136	-84.82754022
-26.60522734	-51.05523131	-85.21485100
-26.61244742	-51.05172138	-86.64374611
-26.61877746	-51.04670130	-87.01040928
-26.62373744	-51.04068131	-89.18789892
-26.62870749	-51.03415125	-90.94986260
-26.63683759	-51.03114127	-91.68543113
-26.64179764	-51.02511122	-93.89970121
-26.64405762	-51.01557116	-95.57943238
-26.64857764	-51.00954113	-96.77701907
-26.65218773	-51.00351110	-97.70052555
-26.65218771	-50.99597110	-98.77999735
-26.65353778	-50.98743104	-99.81392645
-26.65760783	-50.98341096	-101.20723590
-26.66076785	-50.97889101	-101.66052564
-26.66978786	-50.98090104	-101.75766049
-26.67656788	-50.97989105	-102.25618342
-26.68423791	-50.98039106	-101.30721403
-26.68920788	-50.98441115	-101.60861137
-26.69597793	-50.98642118	-101.15842113
-26.70364796	-50.98642127	-102.37454583
-26.70996801	-50.98793126	-102.67814858
-26.71674795	-50.98793135	-104.05849480
-26.72486803	-50.98491135	-103.80245960
-26.73028808	-50.98742133	-103.32216552
-26.73750811	-50.98692136	-103.12735730
-26.74292807	-50.99295143	-103.06045793
-26.75195808	-50.99144150	-104.22911259
-26.75962810	-50.99245153	-103.73617253
-26.76459814	-50.99697158	-104.17053006
-26.77317813	-50.99748165	-104.37650904
-26.77407811	-51.00351165	-104.15799377
-26.77362812	-51.01055175	-104.49513718
-26.77587812	-51.01458179	-105.14991321
-26.65940786	-50.97236091	-101.66936088
-26.65308782	-50.97337090	-100.85812751
-26.64766778	-50.96935085	-98.79878019
-26.64134776	-50.97086086	-99.53823563
-26.63592775	-50.96734078	-99.53721161
-26.63592776	-50.95930071	-100.45516281
-26.63502784	-50.95077063	-100.45619488
-26.63637786	-50.94323060	-100.85268802
-26.63140787	-50.93921051	-100.81787935
-26.62779789	-50.93419051	-99.95337736
-26.62643784	-50.92716041	-99.88340327
-26.62101792	-50.92214032	-100.08353914
-26.61694793	-50.91511028	-100.07326822
-26.61152785	-50.91110017	-106.36273306
-26.60745789	-50.90508016	-98.98812073
-26.60203792	-50.89906005	-99.42523022
-26.59616792	-50.89253002	-98.37309714
-26.59074792	-50.88852000	-98.28162836
-26.58622789	-50.88751992	-99.03829024
-26.57990785	-50.88300989	-100.01890294
-26.57809786	-50.87698981	-98.28938923
-26.57312786	-50.87246974	-96.85208710
-26.56545788	-50.87347970	-98.10841179
-26.55958785	-50.87499972	-97.51471229
-26.55235786	-50.87500967	-98.83765170
-26.54739781	-50.87299967	-99.35768437
-26.54107777	-50.87149963	-99.88334050
-26.53474779	-50.86698953	-101.06580714
-26.52887779	-50.86097946	-99.68492171
-26.52390773	-50.85746943	-97.92550580
-26.52163779	-50.85144936	-98.28903891
-26.52027778	-50.84191932	-98.76826444
-26.51800787	-50.83539922	-98.75468987
-26.51709786	-50.82837914	-95.53667292
-26.51212788	-50.82085913	-95.30183913
-26.50805785	-50.81433898	-96.97924248
-26.51120794	-50.80830898	-96.94725758
-26.50803789	-50.80229890	-95.81368480
-26.50171795	-50.79979891	-94.22335507
-26.49854789	-50.79277884	-92.57462678
-26.49582795	-50.78575873	-92.64082042
-26.50168797	-50.78424881	-93.42049595
-26.50305799	-50.79025881	-93.45107186
-26.50847798	-50.79727885	-95.95063896
-26.51253799	-50.79024882	-95.58517994
-26.51794804	-50.78571880	-94.56171705
-26.52200808	-50.78420883	-95.38075828
-26.52922805	-50.78017888	-92.74529162
-26.53598812	-50.77815887	-91.73676118
-26.54275810	-50.77563886	-90.07980583
-26.54952817	-50.77009881	-88.69526725
-26.55493822	-50.77058892	-90.16047959
-26.56261818	-50.77057895	-91.42919841
-26.56847823	-50.76855887	-89.60755759
-26.57344827	-50.76753892	-90.80117114
-26.58066836	-50.76400892	-91.40595310
-26.58697834	-50.75947891	-92.01132439
-26.58876839	-50.75093891	-90.45214857
-26.58965846	-50.74390880	-90.11006085
-26.58333841	-50.74492880	-89.42816445
-26.78084817	-51.00905171	-104.76266378
-26.78400819	-51.00200175	-104.72643219
-26.78581822	-50.99295170	-103.90751763
-26.78580827	-50.98390162	-103.19752644
-26.78806832	-50.97585154	-101.18407770
-26.78716828	-50.96830143	-99.78237233
-26.78309835	-50.96177139	-99.30981207
-26.78896832	-50.96026137	-99.12669301
-26.79528839	-50.95673140	-99.80944538
-26.80024840	-50.95120139	-98.39023881
-26.80295842	-50.94415136	-97.66550836
-26.80295845	-50.93610126	-96.81996683
-26.80836852	-50.93107130	-97.65230946
-26.81152853	-50.92453126	-96.82425474
-26.81467859	-50.91849118	-96.07652005
-26.81828868	-50.90943112	-95.40352455
-26.82369864	-50.90288115	-93.64134119
-26.82820869	-50.89735104	-96.21242332
-26.83316879	-50.89030107	-94.24361323
-26.83451882	-50.88325096	-93.82588863
-26.83992881	-50.87721091	-94.94971618
-26.84353884	-50.87368098	-94.88399582
-26.85120884	-50.87015092	-93.08469182
-26.85390890	-50.86058090	-93.51684114
-26.85164890	-50.85606086	-92.46944945
-26.85435897	-50.85152082	-92.47036699
-26.85976896	-50.84699082	-92.05232022
-26.86020906	-50.83692075	-92.16781703
-26.86290911	-50.82786070	-91.28690229
-26.86650914	-50.82282064	-90.98335513
-26.86830910	-50.81728057	-90.70029190
-26.87416913	-50.81425059	-90.66498075
-26.87687917	-50.80921059	-90.12798601
-26.87956924	-50.80216053	-90.61211251
-26.87685926	-50.79562046	-90.43769137
-26.87864926	-50.78806039	-90.44207188
-26.87908926	-50.78051035	-91.12776430
-26.88359933	-50.77748032	-90.48288616
-26.88719935	-50.77143034	-89.14577561
-26.89347951	-50.74524013	-89.07907967
-26.89710945	-50.75832024	-88.93523132
-26.90161944	-50.75278023	-89.29275413
-26.90611952	-50.74773025	-89.00201779
-26.91017956	-50.74269023	-88.71389873
-26.91557953	-50.73814016	-89.24812854
-26.91240959	-50.73261010	-88.23482901
-26.90923955	-50.72658002	-86.76072045
-26.91418964	-50.71951006	-86.64876485
-26.91823968	-50.71245003	-86.51360322
-26.92228972	-50.70690997	-87.04542810
-26.92724979	-50.70336995	-89.20566934
-26.92903979	-50.69681992	-87.82604256
-26.77632813	-51.02162183	-104.12021563
-26.78219811	-51.02363189	-103.49739104
-26.78309807	-51.03168198	-103.80421512
-26.78219804	-51.03872197	-103.11761953
-26.78083802	-51.04677206	-102.20702462
-26.78083797	-51.05331216	-101.09734444
-26.78038797	-51.06135221	-101.37836594
-26.77947794	-51.06789224	-101.06907349
-26.78037791	-51.07493230	-100.24741230
-26.78262788	-51.08399235	-98.89637948
-26.78262787	-51.09103242	-97.70352758
-26.78577787	-51.09606246	-97.68038963
-26.78577780	-51.10310252	-96.56495144
-26.78260782	-51.11115254	-96.59972670
-26.77718770	-51.11969258	-94.37066906
-26.77176772	-51.12069257	-93.52902259
-26.76634764	-51.12521261	-91.92073580
-26.76453764	-51.13225269	-90.48907398
-26.76497759	-51.13980273	-89.76008901
-26.76677756	-51.14784282	-89.66432750
-26.76631760	-51.15438288	-88.54410127
-26.76450753	-51.16092290	-86.99675726
-26.76494753	-51.16745293	-87.10867821
-26.76674749	-51.17349303	-86.42857314
-26.76583748	-51.18254303	-85.88895928
-26.76446741	-51.18958309	-85.97205174
-26.76626747	-51.19662321	-85.52370392
-26.76805742	-51.20367328	-84.55526918
-26.76488733	-51.21020326	-84.35128379
-26.76578732	-51.21674333	-84.02916159
-26.77028732	-51.22278336	-85.31822785
-26.76982735	-51.22932341	-83.95376162
-26.77570733	-51.22581340	-85.69237059
-26.77975740	-51.23085350	-86.38262546
-26.78471735	-51.23689357	-86.47442787
-26.79148739	-51.23691357	-86.78449472
-26.79734737	-51.24235369	-86.74526839
-26.80365742	-51.24398370	-86.62079280
-26.80817738	-51.24147375	-87.88002636
-26.81494746	-51.24199374	-85.13520453
-26.81855747	-51.24652379	-88.59324649
-26.82487743	-51.24402381	-88.48781008
-26.82983746	-51.24705382	-88.81952473
-26.83434745	-51.25260392	-88.27795691
-26.84155752	-51.25613400	-88.51402338
-26.84606749	-51.26218408	-89.19684601
-26.85101744	-51.26622413	-90.11030408
-26.85597748	-51.27378422	-89.21571257
-26.86137744	-51.27832422	-88.55997195
-26.86499753	-51.27582427	-88.88413174
-26.86546755	-51.26827419	-88.78426451
-26.86861752	-51.27180420	-89.23554049
-26.87221752	-51.27734429	-88.90658533
-26.87852754	-51.28088437	-90.22196960
-26.88484758	-51.28140444	-91.05723984
-26.88981755	-51.28192445	-90.39916099
-26.89387760	-51.28294441	-91.99044047
-26.89794760	-51.27841441	-92.78162942
-26.90246768	-51.27339444	-93.24129381
-26.90293762	-51.26735434	-92.44302041
-26.90068768	-51.26181435	-91.83300802
-26.90205767	-51.25526424	-94.00469684
-26.90746771	-51.25377424	-95.53613316
-26.91152774	-51.25730430	-94.21224816
-26.91919774	-51.25933435	-97.53973933
-26.92371774	-51.25884439	-97.19038381
-26.92372780	-51.25279431	-97.27794194
-26.92869783	-51.25029437	-97.51161310
-26.93546783	-51.24929433	-97.01684481
-26.94134793	-51.24427438	-97.04562794
-26.94631793	-51.23824437	-99.41183532
-26.95039792	-51.23220434	-101.34291315
-26.95446800	-51.22717427	-102.79514203
-26.95672799	-51.22164420	-102.68943085
-26.95990805	-51.21207417	-102.29200078
-26.96036812	-51.20351415	-103.56722482
-26.96714813	-51.20050410	-103.99873976
-26.97347819	-51.19547414	-103.65560806
-26.97889821	-51.19095411	-103.93420139
-26.98521826	-51.19297418	-104.35990585
-26.99063828	-51.18845417	-105.50885050
-26.99154827	-51.17988407	-104.77274170
-26.99515831	-51.18089405	-107.35715554
-26.99740829	-51.18795414	-106.15831508
-26.99513823	-51.19500421	-104.87555933
-26.99603818	-51.20206428	-105.19832692
-26.99647820	-51.20962433	-104.03006857
-26.99917816	-51.21668443	-102.93691620
-27.00051818	-51.22424441	-103.26175623
-27.00320812	-51.23332458	-103.37612288
-27.00861815	-51.23938465	-102.76087414
-27.01493816	-51.23989460	-102.34824344
-27.02079817	-51.24192464	-102.80215317
-27.02577822	-51.23639470	-104.19101576
-27.03029824	-51.23337470	-105.89479812
-27.03481831	-51.22481462	-106.33023775
-27.03934834	-51.21776463	-105.15918503
-27.04475830	-51.22181464	-105.62851551
-27.04971836	-51.22636469	-106.02018712
